genre,graph_path,feature_path
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00083.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00083.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00091.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00091.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00013.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00013.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00041.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00041.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00017.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00017.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00045.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00045.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00019.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00019.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00010.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00010.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00061.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00061.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00068.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00068.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00011.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00011.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00069.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00069.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00004.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00004.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00046.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00046.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00013.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00013.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00025.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00025.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00084.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00084.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00024.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00024.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00075.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00075.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00055.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00055.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00021.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00021.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00095.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00095.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00050.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00050.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00023.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00023.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00018.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00018.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00077.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00077.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00065.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00065.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00070.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00070.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00012.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00012.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00078.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00078.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00011.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00011.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00032.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00032.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00024.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00024.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00028.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00028.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00088.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00088.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00043.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00043.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00010.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00010.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00006.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00006.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00033.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00033.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00006.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00006.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00039.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00039.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00031.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00031.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00030.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00030.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00055.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00055.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00040.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00040.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00050.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00050.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00074.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00074.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00089.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00089.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00017.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00017.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00064.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00064.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00059.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00059.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00008.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00008.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00008.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00008.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00058.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00058.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00042.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00042.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00026.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00026.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00016.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00016.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00060.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00060.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00022.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00022.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00027.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00027.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00075.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00075.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00092.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00092.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00013.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00013.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00058.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00058.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00042.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00042.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00012.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00012.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00044.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00044.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00028.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00028.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00014.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00014.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00082.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00082.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00035.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00035.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00033.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00033.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00018.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00018.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00087.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00087.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00053.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00053.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00023.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00023.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00092.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00092.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00040.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00040.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00001.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00001.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00062.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00062.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00087.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00087.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00052.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00052.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00032.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00032.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00035.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00035.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00076.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00076.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00013.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00013.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00041.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00041.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00030.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00030.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00021.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00021.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00069.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00069.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00049.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00049.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00067.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00067.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00072.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00072.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00086.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00086.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00066.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00066.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00015.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00015.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00027.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00027.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00072.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00072.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00014.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00014.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00060.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00060.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00029.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00029.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00005.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00005.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00028.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00028.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00081.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00081.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00096.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00096.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00051.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00051.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00048.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00048.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00009.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00009.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00098.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00098.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00046.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00046.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00058.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00058.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00029.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00029.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00060.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00060.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00030.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00030.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00094.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00094.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00017.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00017.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00071.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00071.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00069.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00069.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00052.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00052.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00033.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00033.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00016.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00016.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00078.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00078.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00083.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00083.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00054.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00054.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00008.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00008.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00022.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00022.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00061.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00061.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00097.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00097.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00062.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00062.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00085.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00085.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00058.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00058.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00074.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00074.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00007.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00007.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00084.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00084.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00055.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00055.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00019.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00019.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00066.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00066.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00059.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00059.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00088.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00088.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00034.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00034.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00039.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00039.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00098.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00098.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00080.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00080.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00022.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00022.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00007.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00007.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00092.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00092.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00060.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00060.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00085.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00085.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00088.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00088.npy
